name,songname,anilist,type,link
4-nin wa Sorezore Uso wo Tsuku,For 4 Forever,146962,ED,https://v.animethemes.moe/4Uso-ED1v3.webm
4-nin wa Sorezore Uso wo Tsuku,For 4 Forever,146962,ED,https://v.animethemes.moe/4Uso-ED1v4.webm
4-nin wa Sorezore Uso wo Tsuku,For 4 Forever,146962,ED,https://v.animethemes.moe/4Uso-ED1v5.webm
4-nin wa Sorezore Uso wo Tsuku,For 4 Forever,146962,ED,https://v.animethemes.moe/4Uso-ED1v6.webm
Bleach: Sennen Kessen-hen,Scar,116674,OP,https://v.animethemes.moe/Bleach2022-OP1.webm
Bleach: Sennen Kessen-hen,Saihate,116674,ED2,https://v.animethemes.moe/Bleach2022-ED2.webm
Bleach: Sennen Kessen-hen,Saihate,116674,ED2,https://v.animethemes.moe/Bleach2022-ED2v2.webm
Bleach: Sennen Kessen-hen,Rapport,116674,ED1,https://v.animethemes.moe/Bleach2022-ED1.webm
Bleach: Sennen Kessen-hen,Number One - Bankai,116674,ED3,https://v.animethemes.moe/Bleach2022-ED3.webm
Aru Asa Dummy Head Mic ni Natteita Ore-kun no Jinsei,Katachi ni Dekinai Monologue,152207,ED,https://v.animethemes.moe/Orekun-ED1.webm
Umayuru,Yurupaka HAPPY DAYS!,148401,ED1,https://v.animethemes.moe/Umayuru-ED1.webm
Umayuru,Midnight Epilogue,148401,ED2,https://v.animethemes.moe/Umayuru-ED2.webm
Umayuru,Dance 2 Endless Beat,148401,ED3,https://v.animethemes.moe/Umayuru-ED3.webm
Reiwa no Di Gi Charat,"Aimaisa, Koufukuron",135515,OP,https://v.animethemes.moe/ReiwaNoDiGiCharat-OP1.webm
Fumetsu no Anata e 2nd Season,PINK BLOOD,138565,OP,https://v.animethemes.moe/FumetsuNoAnataES2-OP1.webm
Fumetsu no Anata e 2nd Season,Roots,138565,ED,https://v.animethemes.moe/FumetsuNoAnataES2-ED1.webm
Tiger & Bunny 2 Part 2,kaleido proud fiesta,151803,OP,https://v.animethemes.moe/TigerAndBunnyS2-OP1.webm
Tiger & Bunny 2 Part 2,Pilot,151803,ED,https://v.animethemes.moe/TigerAndBunnyS2Part2-ED1.webm
Romantic Killer,ROMA☆KiRA,153930,OP,https://v.animethemes.moe/RomanticKiller-OP1.webm
Romantic Killer,Romantic Love ~Renai Shimasenka?☆~,153930,ED,https://v.animethemes.moe/RomanticKiller-ED1.webm
KanColle: Itsuka Ano Umi de,Shigure,21294,OP,https://v.animethemes.moe/KantaiCollectionS2-OP1.webm
KanColle: Itsuka Ano Umi de,Mirai (Ima),21294,ED,https://v.animethemes.moe/KantaiCollectionS2-ED1.webm
KanColle: Itsuka Ano Umi de,Mirai (Ima),21294,ED,https://v.animethemes.moe/KantaiCollectionS2-ED1v2.webm
Arknights: Reimei Zensou,Alive,140660,OP,https://v.animethemes.moe/ArknightsReimeiZensou-OP1.webm
Arknights: Reimei Zensou,Alive,140660,OP,https://v.animethemes.moe/ArknightsReimeiZensou-OP1v2.webm
Arknights: Reimei Zensou,BE ME,140660,ED,https://v.animethemes.moe/ArknightsReimeiZensou-ED1.webm
Xian Wang de Richang Shenghuo 3,Endless Dreams,141852,OP,https://v.animethemes.moe/XianWangDeRichangShenghuoS3-OP1.webm
Xian Wang de Richang Shenghuo 3,Waiting For You At The End Of Time And Space,141852,ED,https://v.animethemes.moe/XianWangDeRichangShenghuoS3-ED1.webm
Blue Thermal,Blue Thermal,138379,ED,https://v.animethemes.moe/BlueThermal-ED1.webm
Ame wo Tsugeru Hyouryuu Danchi,Kiete Shimai Sou Desu,139643,ED,https://v.animethemes.moe/AmeWoTsugeruHyouryuuDanchi-ED1.webm
Shin Ikkitousen,PROUD STARS,136303,ED,https://v.animethemes.moe/ShinIkkitousen-ED1.webm
Ensemble Stars!! Road to Show!!,Life is so Dramatic!!,141907,ED,https://v.animethemes.moe/EnsembleStarsRoadToShow-ED1.webm
Shika no Ou: Yuna to Yakusoku no Tabi,One Reason,102891,ED,https://v.animethemes.moe/ShikaNoOu-ED1.webm
Lupin Zero,"AFRO""LUPIN'68""",155925,OP,https://v.animethemes.moe/LupinZero-OP1.webm
Lupin Zero,Lupin Sansei Shudaika II,155925,ED,https://v.animethemes.moe/LupinZero-ED1.webm
"Goodbye, Don Glees!",Rock The World,136302,ED,https://v.animethemes.moe/GoodbyeDonGlees-ED1.webm
